sample_id	Intrahepatic.cholangiocyte	NK.Cell	Monocyte	Macrophage	Secretory.cell	Respiratory.ciliated.cell	Ionocyte.luminal.epithelial.cell.of.mammary.gland	Fibroblast.mesenchymal.stem.cell	Respiratory.secretory.cell	Mast.cell	Basal.cell	Endothelial.cell	neutrophil	B.cell	T.Cell	Erythrocyte.erythroid.progenitor	Platelet	Basophil	Stromal.cell	Mature.conventional.dendritic.cell	Adventitial.cell	Gland.cell	Salivary.bronchial.secretory.cell	Pericyte.cell	Myeloid.progenitor	Pancreatic.Stellate.cell	Pancreatic.alpha.beta.cell	Basal.prostate.cell	Prostate.epithelia	Salivary.gland.cell	Intestinal.enterocyte	Intestinal.secretory.cell	Intestinal.tuft.cell	Type.II.Pneumocyte	Cell.of.skeletal.muscle	Schwann.cell	Tendon.cell	Mesothelial.cell	Plasmablast	Kidney.epithelial.cell	Thymocyte
R2D2_U118_combined_61bp	0.00224551265345577	0.00598065680648179	1.47047373429028e-05	1.51367713604828e-05	9.88703089685755e-06	0.00541375015258024	6.44652172124058e-05	2.94113637890331e-05	3.47738153512147e-06	8.00374630988739e-06	0.000146543280240206	0.0117431991817007	1.07247768184057e-05	0.0122378780675587	0.00186901510115346	2.57834260145986e-05	0.875557362475635	1.36275981116923e-05	1.22580992400741e-05	6.8380038690867e-05	0.000110396724410301	6.09251113033346e-06	6.10207593772471e-06	0.00625621968703646	0.0277260662194265	8.03493415548216e-06	0.00251580441996005	9.09471990716497e-06	0.000235650037019827	8.56920359891527e-06	0.00017858690528228	7.66078643126571e-06	0.0412115780479319	9.35283803647189e-06	1.75685564819744e-05	0.00266812657193301	0.000379536207311564	2.21555279876787e-05	5.02576809315712e-06	0.00085042840304182	0.00229817194875739
R2D2_U122_combined_61bp	0.00205839768505589	0.0372979141242651	0.000102233509921803	3.44529365407541e-05	2.40834318347952e-05	0.00203773522318333	0.0170386798232505	0.000166150117041267	1.38043063629023e-05	2.6104080051001e-05	0.000108532071894061	0.0538698346879868	4.51766814020803e-05	0.074662166759693	0.017629757574478	0.00938266972270031	0.523177743656046	3.57651213757325e-05	2.82725026966206e-05	0.000731473172884643	0.000361381636780114	1.54731344942865e-05	1.57114278388876e-05	0.00961341526739315	0.105628971504199	3.2438019479544e-05	0.000987166654501781	2.33871733251294e-05	3.26576249607733e-05	2.90563028996815e-05	0.00874705564671644	5.48709945474364e-05	0.128615515101395	2.24533905280967e-05	4.75223905679511e-05	0.00506701098278319	0.000229753285165226	4.62038047189133e-05	2.32130011327206e-05	0.000844203638200431	0.00109159182970775
R2D2_U124_combined_61bp	0.00108019840914555	0.0156891250007235	0.000683045105167456	5.46569760360488e-05	1.83064500964626e-05	0.00391569456991074	0.000492572138374204	2.27143567627469e-05	7.42127182864003e-06	2.48791212956419e-05	2.47754666054722e-05	0.0826261612419976	0.057513500363548	0.0887652840464678	0.04396112221784	7.90712100915723e-05	0.542038300507252	2.60143864823741e-05	1.30732044272721e-05	0.000485940535886492	2.2745043858014e-05	1.15651480923779e-05	9.95327480195498e-06	0.00949295241351093	0.0753486519208497	1.51353282053973e-05	0.00134604298984674	1.69573330157048e-05	2.16731473682988e-05	1.89219420058145e-05	0.000791779556698762	1.64371933939584e-05	0.0623727071372521	2.11464631004113e-05	2.66326443125107e-05	0.00748334190860884	2.2728308246619e-05	2.7543178382871e-05	1.06509815271645e-05	0.00236126521565571	0.00303931229132633
R2D2_U130_combined_61bp	0.000263706431889574	0.0381157870476629	0.0273827372382996	0.000931558140379363	2.0228545087674e-05	0.00332094204417376	0.0153044071645052	2.10687958547515e-05	1.08154833835454e-05	2.27218676726368e-05	1.94746197299206e-05	0.0678668556408635	4.47072192058642e-05	0.0616481777159864	0.01683488730336	4.36365220097274e-05	0.699816062589905	2.54136138333272e-05	1.59481077070092e-05	0.00245849610938767	2.49501917684761e-05	1.18631444860975e-05	1.057038528581e-05	0.0018978490802992	0.00179422184700043	1.45674306700139e-05	0.00241674852603486	1.73726693982582e-05	1.97092264015591e-05	2.09800432058244e-05	0.00484304544398908	1.18110892538412e-05	0.0438623427748495	2.23775780871073e-05	0.000859885498607251	0.0050768975599192	2.54791968130569e-05	3.44147223091137e-05	1.76512381434097e-05	0.00198946699244643	0.00286016316013421
R2D2_U129_combined_61bp	0.00658291125735749	0.0396499408352974	3.68220350450079e-05	0.0434698084581874	1.21823984187173e-05	0.0194129774365219	0.000950724644814323	0.000765061107015511	7.26317586417455e-06	1.34217519362054e-05	0.000663659680107761	0.0289453894125841	4.19927945836302e-05	0.0721828884561796	0.0341889424973974	0.00810917246978391	0.459634515438414	1.57134199182234e-05	1.9121221505302e-05	0.00105066856383755	0.00214401263505173	1.04658349920739e-05	1.09870816814594e-05	0.0162242352232153	0.0471710356935676	1.14065237611197e-05	0.0115196473714921	2.19072208447913e-05	0.000945230058200983	8.54920282820787e-05	0.029252041954327	3.29805126295293e-05	0.157377577870785	1.38891485056266e-05	7.01894834297482e-05	0.00976246119797642	0.00230315974847702	0.00054843252863678	8.26369725799206e-06	0.00240126593376372	0.00433214119835253
R2D2_U132_combined_61bp	0.00210400350122039	0.0756602443428367	0.0355181298490658	0.0058382933753308	2.73303596370234e-05	0.00661100367217816	0.000946921582117046	3.53342358686839e-05	1.38555815663589e-05	6.26795884193408e-05	0.000322304112615337	0.122488830362676	0.0729917275813784	0.0392467047595575	0.0108086204841454	5.3189789077641e-05	0.38292723503919	4.80996741721313e-05	3.14562278156655e-05	0.00393959019301064	3.14629921186418e-05	2.11014172331622e-05	2.69041751128129e-05	0.00496890254247119	0.102735460656371	3.15882103290486e-05	0.0021263392637422	3.9743994234844e-05	5.64578172444221e-05	3.34574590146614e-05	6.87265358794753e-05	9.44106749115865e-05	0.120892681890499	3.02490921433445e-05	0.00020906903294579	0.00540140783726309	3.05776508266471e-05	4.08092253428491e-05	1.84824790649332e-05	0.00213815492323421	0.00132845781813843
R2D2_U133_combined_61bp	6.69512738694973e-05	0.123644746832889	0.0344277894750378	0.000130696477378918	2.52343929818711e-05	0.00327161468477914	0.0188343938584215	3.5334274495842e-05	1.1383315600607e-05	3.72332037767881e-05	0.000296729060443036	0.0500825958351252	6.88090336286715e-05	0.148160884710969	0.0617745312828872	4.70113181483983e-05	0.32405230728491	4.2036608675983e-05	2.88289896123972e-05	0.00117647008220494	4.48788902156299e-05	1.58865628610217e-05	1.34521472042772e-05	0.00121041856641503	0.107788456204076	2.90803000463269e-05	0.00149629271772447	2.14668184357955e-05	3.59879599348312e-05	3.09659802325934e-05	0.00219209162896502	3.83347988252213e-05	0.113644513178562	2.89979659539034e-05	4.52204561709605e-05	0.00292703983209979	5.19088004710819e-05	0.000281715755636841	2.77351851114281e-05	0.00306516521998038	0.000794809035240541
R2D2_U131_combined_61bp	0.00169178836554621	0.00460063811186794	1.73535292010268e-05	1.46882726612187e-05	7.53418002317083e-06	0.00117379723200802	0.0325429278450732	1.38600133643371e-05	4.95920655267154e-06	1.03397116600056e-05	9.40049954952787e-06	0.0322293505572639	2.09553133237342e-05	0.0655767445217652	0.000144112217208779	3.21929984532906e-05	0.645900744456478	1.34195727578248e-05	9.51900386580649e-06	1.19755306590788e-05	1.36401038483329e-05	5.61799883265769e-06	5.09525826142946e-06	0.00250389007671174	0.123394867699681	1.07100355499431e-05	0.000443922018528375	9.03972688552029e-06	6.51803488260481e-06	8.26934647283472e-06	0.00140618750289304	5.71751319251951e-06	0.0839988276678981	9.56486864506381e-06	1.4874470982966e-05	0.00119343200332587	9.17240792134153e-06	1.27141798360652e-05	6.06115849881189e-06	0.000348887942319676	0.00256668884554988
R2D2_U269_combined_61bp	1.93587652631141e-05	0.131657075664703	0.0236464656143264	1.95580705636608e-05	3.8143100821446e-06	0.000243331181240594	1.48107543728676e-05	1.06612469976605e-05	1.98738527512168e-06	1.1367947402949e-05	0.000927535235342354	0.0414232403789761	0.0302637539031668	0.0929491631356683	0.114731751957627	0.00757682030601524	0.422074897566863	1.04161606171664e-05	5.13245291252658e-06	0.00526950218382871	1.12131338776829e-05	4.68939379172593e-06	4.04409734590724e-06	0.00178421236642443	0.0877330662380111	1.01388243248807e-05	1.19722481654129e-05	5.42972539262171e-06	7.00057089626164e-06	8.04389195663002e-06	6.34923192411127e-06	3.91259066377672e-06	0.0306351174598915	5.88156431860135e-06	0.00473130719471579	0.00314758926389015	8.60434036205229e-06	1.07347622662039e-05	1.21282299420528e-05	2.2117725102726e-05	0.000975802925491967
R2D2_U273_combined_61bp	0.00069565787711034	0.0526392327467979	3.43047523153126e-05	1.32110131632058e-05	8.68232721044337e-06	0.00142274772014302	2.53318486809021e-05	1.3375870363764e-05	4.06050885377687e-06	1.08168346644926e-05	3.18937132111054e-05	0.0393999748310255	3.36854789162446e-05	0.0422476318197464	0.0159842328366305	0.0141005167994442	0.719319354300765	1.78672461079214e-05	8.6551083967226e-06	0.00110720471544663	1.11060375684946e-05	7.30953109143707e-06	4.41140086408731e-06	0.008400651448976	0.0583290703976842	7.54948587114232e-06	0.000433677958898298	7.66979415813134e-06	7.97965023698536e-06	7.62594568843392e-05	0.000113819679968839	1.05437458317486e-05	0.0404603266160039	1.13379577522213e-05	0.000515095421037095	0.00293024750343293	1.7145203155978e-05	1.95396670876962e-05	1.0138389078285e-05	0.000247675693566491	0.00126000661185828
R2D2_U287_combined_61bp	0.00199752367934065	0.000140764873402884	7.52909005104906e-06	0.0248868447668655	2.82853935952748e-06	6.35446659430835e-05	6.37132281029551e-06	5.81956140851263e-06	1.60420594528528e-06	4.65888058483334e-06	3.26754171196736e-06	0.0118654077960539	9.28346196003117e-06	0.0165484756327671	0.0284170389007296	1.68688382776813e-05	0.817239443884737	6.94141707426995e-06	6.40553931716106e-06	6.24968874369727e-06	3.68446838753413e-06	1.88907352673206e-06	2.27897057462773e-06	0.00482066816573406	0.0213783143282515	3.2427757365255e-06	1.8994007916312e-05	2.91856187413864e-06	4.30602373214176e-06	4.13209158637659e-06	4.26366348924663e-06	3.51251560387509e-06	0.0720735518707286	3.40147710537812e-06	8.05867737699477e-06	4.88804183822513e-05	5.2517557336357e-06	6.81211210970839e-06	4.39342091765452e-06	8.40088943139636e-06	0.000356172444717523
R2D2_U298_combined_61bp	0.00791051973361527	0.0462121574313957	0.0608880482118357	1.11344242615848e-05	3.48533748732954e-06	0.000114660052431686	4.86598916136832e-06	6.00995466156063e-06	1.58788416723844e-06	4.93778991483843e-06	6.58523507120797e-06	0.0665622234689182	0.0141911040578977	0.0312118201925532	0.0437112962287326	0.0204562971967624	0.577775544888386	1.10104822353201e-05	5.7326600462391e-06	0.000225570431780477	4.32473813199192e-06	3.49083155197897e-06	2.69443711006833e-06	0.0029412136649669	0.0246321077571123	5.20129092790265e-06	2.10250294206278e-05	3.59878246326909e-06	4.97010658145938e-06	6.52719088528986e-06	6.29188238000685e-06	2.5794842975421e-06	0.102685513366979	6.55061528029632e-06	1.43630666720089e-05	0.000289045216157671	7.34503417128019e-06	8.49007955771334e-06	6.21760653721481e-06	2.1381724705775e-05	1.2476442794065e-05
R2D2_U316_combined_61bp	0.000818292446501741	0.0195990624240583	2.57748697145916e-05	0.0138808361252492	6.64435181693953e-06	0.000989935321585701	9.57609668357362e-06	8.14711770467286e-06	2.965814008233e-06	1.14734785281143e-05	1.81444703969026e-05	0.0299669281414027	5.22771684511609e-05	0.035262549465276	0.0575411284851055	4.20821310649401e-05	0.745662563087541	1.31771126351064e-05	8.90330963289678e-06	6.85184965934919e-05	8.16974125706403e-06	4.19497704947518e-06	4.80530306832388e-06	0.00833792342746989	0.0237245257369364	6.72970826465983e-06	0.000386340467902222	6.44173411463864e-06	1.05743827751171e-05	1.02466317891511e-05	1.53981834416363e-05	6.20880558256194e-06	0.0613482315000713	1.24144153327561e-05	1.17422030035329e-05	0.00201265432882518	1.15722038751377e-05	1.08841552110699e-05	1.64107124386827e-05	3.48408455047379e-05	3.07106221352813e-05
R2D2_U314_combined_61bp	0.000187503394370483	8.25964284000327e-05	6.47125761646855e-06	6.7401183337248e-06	1.79522687717932e-06	3.43083292752454e-05	0.0109372536950843	3.46869142705453e-06	9.51247519116502e-07	3.58474148027942e-06	1.9579643590834e-06	0.00208106934252538	1.408266061809e-05	0.00783805966657176	0.00510280100878267	0.000132112306015128	0.922077203429116	3.31638187358897e-06	3.69825555627193e-06	5.75154603252859e-06	3.00108366877695e-06	1.33363023756478e-06	1.66802831435985e-06	0.00270949790145022	0.00391590772110708	2.70684202684626e-06	4.08581266283547e-06	2.02783834777105e-06	2.71294620063268e-06	2.67896668150258e-06	0.00248328753397235	2.15494194644511e-06	0.0422409909263212	2.57729477966269e-06	5.41354028399712e-06	4.14702815129241e-06	2.7046036865697e-06	3.90642328273471e-06	2.41700399023325e-06	5.42915369124297e-06	7.66250873620704e-05
R2D2_U315_combined_61bp	0.000526867045315926	0.00553114862348776	7.93539702005429e-06	5.52294130437553e-06	2.6865591436656e-06	0.000125669773283811	4.15571463926784e-06	2.33295400936443e-06	1.35614056192697e-06	3.66725942098381e-06	4.09159993339415e-06	0.0161204168791372	0.00571623858304887	0.00365870988619336	0.00868505692555202	1.46582377099248e-05	0.910528973820983	4.65249150449026e-06	3.4987491998049e-06	7.42300456846107e-06	3.24833396245502e-06	2.05764129565972e-06	1.93757359617294e-06	0.000344168404410094	0.00836860380766455	3.1342193684752e-06	2.35596136065422e-06	2.18960549233487e-06	2.91478739417519e-06	3.08770590647627e-06	2.70609462210964e-06	1.93925938460785e-06	0.038235426084448	3.62478796395807e-06	4.21190594356298e-05	0.000171843857694388	3.75216151924541e-06	4.34435908888085e-06	3.69249985794743e-06	4.98936979854949e-06	0.00183680183971733
R2D2_U312_combined_61bp	0.000532747791480891	0.000987571327748058	1.80234184822428e-05	1.47073047883895e-05	6.44152540743998e-06	0.000692576590008776	0.00275539424804075	9.7835413328433e-06	2.79766808718725e-06	1.09007850053182e-05	6.34577384406246e-06	0.0141166188866452	7.39518272780423e-06	0.0239606026690611	0.0161814044884273	3.3576395887947e-05	0.858709168856915	1.06994963084519e-05	1.30250847915169e-05	1.54801924883389e-05	8.65115152857194e-06	3.43445862786878e-06	4.84856824795886e-06	0.010804622825396	0.0207569359218551	6.05633344641368e-06	0.000220008371733818	6.31277934736164e-06	1.39666493316368e-05	6.59409568427389e-06	7.67011555023756e-06	4.37146376420207e-06	0.0491229739317199	9.00444147925777e-06	1.56807859578491e-05	0.000592899775881335	7.29930747499764e-06	8.79211181277337e-06	6.27609855025398e-06	2.29420897296461e-05	0.000285397495402301
R2D2_U323_combined_61bp	3.38563880841461e-05	0.0155169184597687	0.00521250100404226	0.034823071075123	6.99857136830646e-06	0.0002337571423254	8.57383541511612e-06	9.7814055007118e-06	3.0199811714854e-06	1.02119379797974e-05	6.61617813395545e-06	0.0380188519387524	3.32314440696515e-05	0.0484753802644369	0.0625849116126064	0.013500431855832	0.699330933456107	1.29157019110006e-05	7.49707288789279e-06	2.37802625357875e-05	5.89156476861029e-06	4.40886920863259e-06	4.656894088841e-06	0.00158460802222743	0.0123707867924831	5.92208523828024e-06	2.16655459966365e-05	7.14861445882383e-06	6.75808002169959e-06	1.03244716340306e-05	7.24850666803204e-06	9.02018535923236e-06	0.0667447921480579	7.16236529452507e-06	1.81258589130897e-05	0.00127436692962561	7.50777918782071e-06	8.99514637398486e-06	6.20437031630205e-06	1.79521031968997e-05	2.32140788289737e-05
R2D2_U329_combined_61bp	0.000753186138079109	0.0191583615192505	1.70781084565906e-05	1.22273375306455e-05	7.07287793677738e-06	0.000184745654209977	0.000245081067923198	5.19624339208776e-06	3.18110382329512e-06	1.37293931332996e-05	4.18600528190273e-05	0.0309703180756272	2.1515565094392e-05	0.0465902361697538	0.0385452294578463	1.75326922847939e-05	0.759815535204174	8.70699902863888e-06	6.10688969546488e-06	1.16147491003076e-05	4.85869099784322e-06	3.80790898623229e-06	4.24815325637488e-06	0.0137018220160047	0.0360426753753009	6.25407331061256e-06	1.66367272337111e-05	6.66125239935918e-06	8.90532472656735e-06	8.89613841152919e-06	6.7649830522913e-06	5.37677708038379e-06	0.0532893142382754	1.40897758837801e-05	1.12312097711121e-05	0.000369028124029738	1.05050084192899e-05	1.25741944685317e-05	7.00526969342459e-06	1.2275383089698e-05	2.85540764500224e-05
R2D2_U332_combined_61bp	0.000140254493082685	0.0260609160571785	2.51346040483505e-05	2.60236611744418e-05	8.16665821590561e-06	0.000492841130383312	1.65538114104646e-05	9.54006698425612e-06	3.09585862716888e-06	1.18595644816951e-05	1.23544453500559e-05	0.0251713353641098	2.38312114352208e-05	0.0447118223206249	0.0252559775959625	0.000725483269112345	0.7988617324641	8.75333403128666e-06	7.80517393805622e-06	9.18250269224369e-05	8.58598804313594e-06	5.71627780162432e-06	4.80706377780635e-06	0.00899848646267658	0.0176377373086208	9.73295291701065e-06	2.26759143421307e-05	7.17476191326779e-06	7.06780184463983e-06	1.00042243555258e-05	1.77257334322932e-05	6.4505538383506e-06	0.0505798014745953	8.83792875211026e-06	1.67979070333196e-05	0.000496732737367051	7.98930128676228e-06	9.41353010463624e-06	7.54725743203366e-06	2.52599759871067e-05	0.000446148732706136
R2D2_V159_combined_61bp	0.00076881778961387	0.0161403986893489	3.03891993037358e-05	5.58667951522324e-05	9.91434105326032e-06	0.000178823445495514	1.11249494657746e-05	1.35913875562112e-05	4.29672554391127e-06	1.56938028154195e-05	8.17953956382992e-06	0.0336703118109719	2.52101937747556e-05	0.0614203338413642	0.018328474973165	4.04488944230416e-05	0.777009050523983	1.38953072735954e-05	2.00582993699736e-05	2.61007088492107e-05	8.21329537961089e-06	5.8618010158173e-06	7.64139791859559e-06	0.0154383842494508	0.019586015249716	9.84286646275686e-06	0.000130407794558414	1.19452310186696e-05	1.17399042209759e-05	1.12962645356548e-05	1.12154192233689e-05	3.03077959624079e-05	0.0567678972296015	8.71417352005751e-06	1.94656190842165e-05	5.16044261648925e-05	9.41881569869629e-06	1.29068508663268e-05	1.09351784452417e-05	2.01640354654584e-05	4.50411836036939e-05
R2D2_V160_combined_61bp	9.49549966832359e-05	0.0225427942716409	0.00674106879789782	0.0340275734639903	5.73336697287416e-06	0.000170473738522179	9.82885437528863e-06	7.49960708632074e-06	2.76569813783363e-06	6.71238639805813e-06	1.23845455196037e-05	0.0564160381389094	0.00295368344688381	0.0464661523955119	0.0806573649118042	3.63695107163715e-05	0.672315663406038	1.29668655061143e-05	8.553086567649e-06	0.000514702763620219	6.01952435684934e-06	4.45914088164221e-06	4.20925530675472e-06	0.00354255578005192	0.0139932486330943	6.64205974645711e-06	8.23493809241158e-06	5.34269444348993e-06	6.7644857824387e-06	8.58780693915231e-06	2.22820078258044e-05	4.14467238713344e-06	0.0592137562361502	6.34082093727933e-06	1.71032514006089e-05	8.63499409907916e-05	9.66776104902172e-06	1.08286297586638e-05	7.39452942068334e-06	8.88563636318489e-06	2.3897942239756e-05
R2D2_V162_combined_61bp	0.00121499433604296	0.0207510976445526	0.016709631158488	0.0336105956232579	1.1267436252692e-05	0.000379053561120107	1.70436177166134e-05	1.16689043991369e-05	4.42927934703789e-06	1.29394218076778e-05	1.38343312153643e-05	0.0956478574279809	0.00867406888209673	0.119767123373883	0.0844945279020485	0.0106887381779872	0.447879143346604	1.46329959561856e-05	9.91121196230612e-06	0.00197164457027542	1.10415906390871e-05	7.18606695580192e-06	8.0093179103442e-06	0.00538929601593069	0.0988418169093899	1.06586399985164e-05	3.93075435923696e-05	1.02094045076756e-05	8.99985513354167e-06	1.39822140379918e-05	1.77273442993978e-05	8.96398976759319e-06	0.0523719003433569	1.71024187607382e-05	2.8882023097444e-05	0.00112209711673541	1.23801311687667e-05	1.75238290182936e-05	1.12970613599102e-05	0.00012166677462644	4.57482067186931e-05
R2D2_V165_combined_61bp	0.00048869236102189	0.00408243157472803	1.9509381060708e-05	0.00705296382461752	5.55383652838488e-06	3.85996773013451e-05	3.62163267307654e-05	8.6624286609805e-06	3.35487977060309e-06	1.12180278992624e-05	7.09524103017506e-06	0.0107873307608461	2.47120682176324e-05	0.0365702470523055	0.0162275187198221	2.23290076021158e-05	0.763027020674992	1.55047951774292e-05	0.00459796339991501	1.19924171250175e-05	6.69713189488166e-06	5.84729230318523e-06	4.69927869936173e-06	0.026480919453219	0.0592261908086199	6.74735125363159e-06	3.30305161991623e-05	7.73248460259004e-06	9.36654112908878e-06	8.40617306760971e-06	1.07584195821392e-05	5.92828388729073e-06	0.0708964257273655	8.08281038683626e-06	1.34365018279699e-05	2.50280333013949e-05	7.56393067426186e-06	1.23729888355254e-05	9.0652450001249e-06	0.00016344388104299	1.93406917539391e-05
R2D2_V166_combined_61bp	0.00130324337497038	0.00100850250911062	2.43445027530709e-05	0.000913834650256766	8.88851558299307e-06	0.000225921403098539	1.22543775108384e-05	9.63967635830796e-06	3.39021058794965e-06	1.24881441303396e-05	8.9089001557502e-06	0.00827023897464735	1.6818040886463e-05	0.063093356628566	0.0313432285108695	1.99470225229216e-05	0.759753842982154	1.30362409763655e-05	0.00231083872459332	1.86376335270584e-05	8.18841227094526e-06	5.69523810187146e-06	5.37135087761263e-06	0.0265646032059708	0.0413799269456296	7.63299662948834e-06	9.8586051202636e-05	6.08041062660728e-06	8.01798043415458e-06	1.10593550935892e-05	7.82532107420366e-06	2.48127226242806e-05	0.0633837611471668	1.17773144571394e-05	1.91280902331223e-05	1.99597798652183e-05	1.12039353954503e-05	9.37515895985018e-06	8.48281171202827e-06	1.7382353679744e-05	1.97683947368359e-05
R2D2_V167_combined_61bp	0.00436415786537125	0.0302692210966402	0.0748948201280998	0.00270444077493151	6.29451189300007e-06	0.0156420467728133	0.00288963754607413	1.01619905487381e-05	2.17931384356336e-06	0.00254348734252025	0.0012751250429618	0.0470924027574494	0.0660527040601054	0.122820427172559	0.0174092595440481	1.8551654649302e-05	0.23221037507337	7.89890356125793e-06	6.3269943751715e-06	0.0115745554636708	0.00125393423910062	4.18890609014678e-06	4.31344631441696e-06	0.0126016451144351	0.254593745152202	7.40729940676298e-06	0.00601903032328906	8.71647140300895e-06	0.00145088619418852	6.92216872492858e-05	0.00457559479137529	6.16379677833861e-05	0.0533035081871892	8.43281068250413e-06	0.000928868696134974	0.0073773512799114	0.00031988351303342	0.000598174751109642	6.97070215498323e-06	0.00585763238420138	0.0191547820732585
R2D2_V172_combined_61bp	2.97633682125608e-05	0.0734559278549012	0.0366092667344425	0.0151468410543667	1.59910285600743e-05	0.00102321085376116	3.08695606729969e-05	1.6302948944876e-05	6.70161342524261e-06	1.65128345252445e-05	1.89462008090342e-05	0.0858808170555738	0.00178653402374217	0.131223462390018	0.041119617434632	4.13548411947485e-05	0.505158538315088	2.18412302679717e-05	1.82364883005241e-05	0.0015523728478791	1.23508202571881e-05	7.92151627751658e-06	7.86294991189677e-06	0.00575807024862682	0.0624725507327355	1.22898485817579e-05	0.000142392334912555	1.0849396798154e-05	1.38969966588229e-05	3.11682506664675e-05	1.68828528472572e-05	8.24378351485818e-06	0.0345623644305615	2.11324693393221e-05	2.24250978797129e-05	0.00241353593467871	1.19676231915718e-05	1.80219548769658e-05	1.04435021522704e-05	0.000120406398251487	0.00115211417796207
R2D2_V190_combined_61bp	0.000282913947872549	0.0512435346762509	0.0456421503369597	0.00331391782940337	5.22769101214964e-06	0.000672029731660464	9.81389521132113e-06	1.05971057645905e-05	3.24575327407074e-06	1.62261584473255e-05	1.85634120002469e-05	0.0728887798661838	0.00544497487337249	0.0831723005073215	0.0450947022634011	2.21503299277562e-05	0.582928154221702	1.28927472681519e-05	7.68343678495949e-06	0.00043210950932232	6.91225921403274e-06	4.23970268860978e-06	4.32522610103172e-06	0.0103728628200015	0.0465851918575153	6.4587763328266e-06	0.000114562642329428	8.23849299427317e-06	9.0838333013437e-06	9.58098348446386e-06	2.26317040598474e-05	6.40234884039483e-06	0.0502864931900869	1.43486238668861e-05	2.07489445224399e-05	0.00122847689348296	9.89979421591153e-06	9.73220981667556e-06	1.24288406017044e-05	2.31596505152752e-05	2.225291288736e-05
R2D2_V218_combined_61bp	0.000500787180330801	0.0575213946883637	0.00396284524187534	0.000208190226298834	9.54786148875228e-06	0.00229242166828195	2.27810636252978e-05	1.42636612141326e-05	4.65420204385294e-06	1.63204723363413e-05	3.60193434410237e-05	0.0596782239576581	0.0170913205364078	0.0718118273225548	0.0376230453000191	4.13574427105738e-05	0.593077568912979	1.70297705558646e-05	1.44660666970763e-05	0.000452962210389693	1.4296395967199e-05	7.20020471909581e-06	6.87472722511548e-06	0.018633456747644	0.0670556044541758	1.4905295108775e-05	0.000497332678682662	1.19202727906419e-05	1.46102563292374e-05	1.7735278861412e-05	0.000432917687655667	2.96162777113528e-05	0.0623875980290818	1.45596477571328e-05	3.00219752236953e-05	0.00275911234842337	1.95315225550766e-05	7.65002580273214e-05	1.1911067493345e-05	0.000813647841305781	0.00275361990398943
R2D2_V242_combined_61bp	0.00069807694381261	0.0649007998678625	0.00691297671852047	1.64055443079731e-05	8.11874596565285e-06	0.000716281267596507	0.00156542757473608	8.1271225971059e-06	3.69713632049579e-06	1.1303380250232e-05	1.07825473131936e-05	0.0151823128125134	3.0313380745825e-05	0.0470761182563052	1.33178886811911e-05	1.71907018941348e-05	0.703894396222892	1.87645005510441e-05	0.00211648750556529	0.000468230360596016	8.15676939190686e-06	5.69110584279914e-06	5.02327102597372e-06	0.0298730009163966	0.0534984422443878	6.41895638746383e-06	0.000400143612840813	6.99723670786223e-06	1.07216616558746e-05	9.99214315508705e-06	0.000146025118973144	8.23159448272034e-06	0.0703108428717793	2.99560805292855e-05	0.000236570313393948	0.0013548089188294	9.51337264043474e-06	1.15883484906933e-05	7.70841412254796e-06	1.69024230282714e-05	0.000374136146911496
R2D2_V273_combined_61bp	0.00190140274701995	0.0617523421929551	0.0527771095928758	0.0134182983871886	1.08515236519741e-05	0.00300259849935766	6.73713944414613e-05	1.45782687423722e-05	6.61655741512676e-06	1.46595472798515e-05	1.69714119091684e-05	0.0781145009313314	0.0361330438444829	0.0653727928321479	0.0383482762824116	3.11044126716623e-05	0.434947148392025	1.62924045535175e-05	1.1863137307775e-05	0.00186593253734304	1.43631802043337e-05	9.51411099461733e-06	9.41376946822493e-06	0.0152686215992276	0.127852901507973	1.34785882272791e-05	0.000355728691535311	1.99811216699217e-05	0.000221968167071306	1.79914385907888e-05	2.65553032446272e-05	1.00591556742851e-05	0.057846564852551	1.61767978738794e-05	3.82737072321925e-05	0.00438157907726207	1.39973658065722e-05	2.68930822903784e-05	9.61963089231568e-06	0.000574784824530446	0.00544777913056812
R2D2_V286_combined_61bp	0.00249651992496367	0.0498770468550573	0.000328002046880256	8.15753557020381e-06	5.24408729649015e-06	0.000564622267835056	1.25906491657135e-05	8.24442924337007e-06	1.78130428609729e-06	7.01659374519611e-06	4.73975057994005e-06	0.0661394289415562	0.0429811289543624	0.0442772143136667	0.0405121770472161	2.25085799558252e-05	0.61833736565855	7.02064582723661e-06	8.19823378296319e-06	0.000933451008899363	6.40348902708247e-06	3.56611993121832e-06	3.61257679947526e-06	0.00555805590934875	0.0831873318507965	8.57444190350254e-06	0.000113512930213279	7.09421957154112e-06	4.95219863682508e-06	6.89164763289134e-06	5.77140514585479e-06	9.22713829662309e-06	0.0407118574308871	6.90526719775851e-06	1.96593220191441e-05	0.00206771166920774	6.19553464725051e-06	1.21227190647983e-05	6.44556370290973e-06	0.000265185806190045	0.00145646393133958
