"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000155657.28"	103.11462732647	-0.704187302188759	0.19309735075526	-3.64679939644163	0.000265527056117417	0.00464118243330444
"ENSG00000163492.15"	12.2725514511448	-0.922891778082584	0.214742274939123	-4.29767160818341	1.726016219237e-05	0.000811032792695933
"ENSG00000187231.14"	57.1660301797113	0.607493800517229	0.155279020236527	3.91227224123306	9.14317552977947e-05	0.00225776056124507
"ENSG00000170035.16"	29.3954112297659	-0.492912033003612	0.156662790443194	-3.146324865076	0.00165336247656432	0.0158813808528701
"ENSG00000234663.7"	14.8388410628649	-0.724359063579187	0.197434347526762	-3.66886042197394	0.000243634041236407	0.00436521682184219
"ENSG00000115232.14"	351.410617619528	-0.417508559529369	0.119682894875782	-3.48845639105487	0.000485818062018346	0.00710407138174871
"ENSG00000138434.17"	115.437721750445	0.375691049172511	0.108901021919298	3.44983951988	0.000560919892913972	0.00781191023302643
"ENSG00000077232.19"	73.2488157334983	-0.365363216854125	0.106045827267278	-3.44533327024045	0.00057035570647547	0.00790943608847439
"ENSG00000163002.13"	8.81272942709068	-0.613952751560511	0.170950044515949	-3.59141615492958	0.00032888598695874	0.0054831787953153
"ENSG00000115368.10"	26.117012892928	-0.402384469471216	0.13128024986599	-3.06508000923191	0.00217611773822637	0.0189708182508161
"ENSG00000151687.15"	7.06664612500726	-0.488190896311699	0.177944392859889	-2.74350255417205	0.0060787575311125	0.0373616278670573
"ENSG00000064933.18"	15.1638642673351	-0.429831449132696	0.154546330937203	-2.78124654610759	0.00541505955739381	0.0342852517870664
"ENSG00000198130.16"	14.2598280408056	-0.512536011108145	0.168126929419449	-3.04850634504513	0.00229982056105651	0.0195447412940435
"ENSG00000151690.15"	21.4523355061281	-0.471758300411208	0.146641313428244	-3.21708998223106	0.00129497977069926	0.0137231155862564
"ENSG00000189362.12"	11.4563564234888	-0.624360538111984	0.182038114037698	-3.42983413892481	0.000603950305414508	0.00826582967018288
"ENSG00000115419.13"	146.336782939535	-0.334805107779896	0.0948326347568236	-3.53048408534074	0.000414799969092317	0.00639610556170333
"ENSG00000115415.20"	592.983359355241	0.819103851135089	0.186861957968102	4.38347034378668	1.16803555766466e-05	0.000621292853317111
"ENSG00000138378.19"	38.2654940455251	-0.586467885281511	0.163620995023999	-3.58430704565446	0.000337974310430994	0.00556382237454797
"ENSG00000173559.15"	504.130071806198	0.542629498252257	0.161990310526899	3.34976515871392	0.000808801013735115	0.00997425985136238
"ENSG00000196950.14"	44.1460873201987	-0.447217322119572	0.135911187185421	-3.29051148313083	0.00100005419983991	0.0114182851388482
"ENSG00000236977.1"	18.6403131585025	0.56325408018621	0.1330740272707	4.23263721507754	2.30966910303725e-05	0.000952056516094488
"ENSG00000247626.5"	7.28232585107944	-0.707642128619775	0.220214208397223	-3.21342629873967	0.00131161455185132	0.0138433511672211
"ENSG00000115896.16"	15.0021710133078	-1.0592602952346	0.227541524957174	-4.65523950159852	3.23604317635493e-06	0.000293981117143917
"ENSG00000162971.11"	11.1863722080995	-0.593425183888664	0.171268266502048	-3.4648869636429	0.000530454386824201	0.00752555207323765
"ENSG00000115942.9"	19.8789005400372	-0.371561235011285	0.134521778349466	-2.76208982344872	0.00574326755329388	0.035942624795569
"ENSG00000003402.20"	568.664755104617	0.436633090612761	0.11089846315081	3.93723301664684	8.24265586481294e-05	0.00213943970418281
"ENSG00000055044.11"	32.7742234938998	-0.404274328447566	0.136444397202144	-2.96292362850655	0.00304732166111744	0.0233056667581444
"ENSG00000138380.18"	14.8328920330263	-0.549164174464359	0.156701913527846	-3.5045147956459	0.000457440148599828	0.00680312266454573
"ENSG00000178562.18"	33.4048983418323	-0.886641161916569	0.198022501958897	-4.47747681776391	7.55304263825881e-06	0.00049736073221742
"ENSG00000163599.17"	4.49555949356684	-1.16895151049756	0.280550455590798	-4.166635580883	3.0912806969973e-05	0.00113563890868637
"ENSG00000163600.13"	10.5840857836716	-0.911597901692971	0.213734166881269	-4.26510143415381	1.99811404457262e-05	0.000863136634141889
"ENSG00000197713.15"	38.3790871391196	-0.452675419396134	0.134307881461788	-3.37043079281185	0.000750507551064841	0.00951309208189937
"ENSG00000229127.2"	7.46069361677938	-0.608747877645485	0.189589569932574	-3.2108721901842	0.0013233277743936	0.0138826386458855
"ENSG00000115365.12"	18.7154654564047	-0.450165175236138	0.171558027654531	-2.62398199251068	0.00869083799146066	0.046780149260813
"ENSG00000180871.8"	400.844473028179	0.379222135454923	0.128331155950889	2.95502781569309	0.00312640862105696	0.0237371270938843
"ENSG00000163464.8"	297.652520438243	0.456512607831784	0.137163583764951	3.32823476393035	0.000873981831279095	0.0104339678147003
"ENSG00000116106.12"	8.14232412466825	-0.963534089580521	0.257307439039288	-3.74468026722461	0.000180623650754838	0.00353516703924223
"ENSG00000116120.11"	14.1488318292959	-0.412473620962559	0.147083108179149	-2.80435752323211	0.00504169647876228	0.0327663327949355
"ENSG00000085449.15"	45.3212161122017	0.498085300847731	0.169742228716187	2.93436291378347	0.00334233159055706	0.0248745693074371
"ENSG00000135905.20"	130.702707975086	-0.4273124607092	0.114210618332827	-3.7414424941116	0.000182967046714882	0.00355410942320002
"ENSG00000085978.22"	26.1634517837427	-0.439619961439317	0.104015980253079	-4.22646559086103	2.37390552872217e-05	0.000967112485825723
"ENSG00000188042.8"	82.5079814647013	-0.698579058409782	0.190796492165621	-3.6613831338334	0.000250857285852345	0.00445165386927805
"ENSG00000198612.11"	17.3327484905219	-0.453021003600041	0.152128377250018	-2.97788625494583	0.00290243675660943	0.0227288802106962
"ENSG00000065802.12"	8.82212095617929	-0.487594593479326	0.180117920210615	-2.70708540776606	0.00678767925251066	0.039970192223727
"ENSG00000068024.17"	46.1455282278788	0.673325835781898	0.146970113908419	4.58137928777455	4.61919204776993e-06	0.000368008330242046
"ENSG00000122085.17"	19.5755373126911	-0.487293428772029	0.15978550300358	-3.0496723395558	0.00229091152661402	0.0194848445846051
"ENSG00000115687.14"	8.15971155074871	-0.721493070349013	0.259116302102838	-2.78443719863934	0.00536207037457061	0.034122065359416
"ENSG00000113851.15"	77.336201429018	-0.209929290412189	0.0793323475588443	-2.64620040717282	0.00814015748646899	0.0448967996987687
"ENSG00000197548.12"	50.5187205271895	0.392995635648462	0.116581205773601	3.3710033537623	0.000748949460323049	0.00950484951464525
"ENSG00000132155.13"	134.034742939343	0.266499694699697	0.0849792216300501	3.13605713947206	0.00171235837713312	0.0162837349760071
"ENSG00000131389.18"	119.458725550827	0.456924648534228	0.147245721112426	3.10314381349903	0.00191476568818101	0.0174471734754313
"ENSG00000131370.16"	34.9978812694084	-0.374905143701395	0.138276703752949	-2.7112675781686	0.00670265128275601	0.0397160994195635
"ENSG00000131373.15"	12.8949565657714	-0.434243854154695	0.163147924522512	-2.66165723790606	0.00777570142066825	0.0436757477866934
"ENSG00000154814.14"	53.9129015029487	-0.486478634636799	0.183591610166757	-2.6497868513432	0.00805425667738037	0.0445473150618978
"ENSG00000182568.17"	86.2729953781804	-0.339227467163773	0.115962484294897	-2.92532079858779	0.00344101296697306	0.0253892922933108
"ENSG00000228956.9"	12.974654755221	-0.586965422339793	0.198003901364484	-2.96441341960889	0.0030326056661356	0.0232306735736314
"ENSG00000114166.8"	292.607801670001	-0.542567669746998	0.201459912485891	-2.6931793181683	0.00707741928131795	0.0410718177360498
"ENSG00000174738.13"	31.4535211580797	-0.54868004064948	0.144213558434617	-3.8046356154386	0.000142013090479861	0.00305300459192925
"ENSG00000077097.16"	127.028928180209	-0.230871422380637	0.0792190745064661	-2.91434132270495	0.00356439959154463	0.0260791500513433
"ENSG00000033867.16"	48.1695851030833	-0.586448067920492	0.136980159166568	-4.28126285944352	1.85835688220882e-05	0.000841848716725552
"ENSG00000163508.13"	12.5184648763525	-0.868800781773706	0.269306307045157	-3.22606919721351	0.0012550301025205	0.0134220277562713
"ENSG00000187118.14"	23.8204807329032	-0.484362730675019	0.180729433961344	-2.68004342213908	0.00736126105289304	0.0422083259714075
"ENSG00000163527.10"	129.032904668295	-0.273338868306932	0.0824738144034715	-3.31425035065951	0.000918891942708041	0.0107977538048857
"ENSG00000144645.15"	6.27338795155921	-0.93868803559757	0.317931487252434	-2.95248527822682	0.003152271009316	0.0238815321762218
"ENSG00000091317.8"	350.7233509863	0.26398424306233	0.0886415212620021	2.97811047581256	0.00290031423863014	0.0227288802106962
"ENSG00000183813.7"	12.0469390921886	-0.626727567255004	0.228898141826306	-2.73801946251962	0.00618104178529593	0.0377793577263721
"ENSG00000163539.18"	49.6922500190571	-0.292228056843081	0.107184776975445	-2.72639515693564	0.00640302907974757	0.0386170678682841
"ENSG00000281100.1"	4.04587245099197	0.932209872884477	0.262674713951698	3.54891363108478	0.000386823935415011	0.00611789517189602
"ENSG00000168016.15"	195.267574878183	0.690949600892044	0.12599081439856	5.48412679281755	4.15516683042031e-08	1.50015850739658e-05
"ENSG00000178567.8"	57.2118539024683	-0.395260243605387	0.0912658298337282	-4.33086779932301	1.48522836829013e-05	0.000730062958497543
"ENSG00000144674.16"	138.309236699885	-0.258821597723732	0.0818611171601587	-3.16171592451341	0.00156842489093257	0.0153902611134621
"ENSG00000136059.15"	4.53648533653805	-0.738091141879916	0.250561413592204	-2.94574943243728	0.00322173269207398	0.0242150332275769
"ENSG00000168036.18"	142.336650415418	-0.212284206209833	0.0636131682368344	-3.33711104310181	0.0008465411886828	0.0102347416229895
"ENSG00000168038.11"	17.1074702356889	-0.455197412645661	0.138005076051895	-3.29841065030456	0.000972338195602067	0.0111626983639843
"ENSG00000093183.14"	16.2813333150782	-0.447663029408727	0.143396458288115	-3.1218555517548	0.00179715092481019	0.0168151654895109
"ENSG00000008324.12"	9.31246889452494	-0.388063645086202	0.141126919057125	-2.74974928722933	0.0059640877868037	0.0368618648924644
"ENSG00000114857.18"	191.347370763649	-0.290246631690717	0.0961252935005211	-3.01946159143996	0.00253224398519982	0.020745379127576
"ENSG00000225873.4"	5.67535013462063	0.757976044092501	0.278745464787445	2.71924081229623	0.00654319523332435	0.0391701036100324
"ENSG00000169964.8"	5.39631470433646	-0.632383218758063	0.224166022617594	-2.8210484861787	0.00478669674915084	0.031480348595232
"ENSG00000144791.10"	20.8097315316604	-0.438257161764156	0.166465846558888	-2.6327151834663	0.00847053466115027	0.0461428188877437
"ENSG00000172215.6"	6.27202512494036	-1.02258376006406	0.288117666881307	-3.54918797980313	0.000386421118100715	0.00611789517189602
"ENSG00000121807.7"	132.51998744127	0.472183901603352	0.1481764641129	3.1866322659959	0.00143939656698491	0.0145047950494052
"ENSG00000160791.13"	10.0294411999701	-1.13202082705223	0.256042517487654	-4.42122206171017	9.81442472474094e-06	0.000567718380486396
"ENSG00000012223.13"	23.3352058718124	1.49302254767641	0.380388295207195	3.92499602771209	8.67311691441639e-05	0.00219341869792125
"ENSG00000160796.18"	110.887592301817	0.545647886645446	0.177228506258504	3.07878172741336	0.00207848903602372	0.0184194806042269
"ENSG00000163832.16"	5.21369738139688	-0.648783605693145	0.198491605735406	-3.26856948579472	0.00108092632485677	0.0121040626965244
"ENSG00000164047.6"	12.5401873935351	1.12286474663081	0.350312776453066	3.20532056523849	0.00134912134713649	0.0140273275502303
"ENSG00000164048.14"	4.52237403710311	-0.652168415704498	0.194360189943306	-3.35546294688605	0.000792322697583617	0.00980569579633625
"ENSG00000114268.12"	23.9128704078952	0.519337484984604	0.154614387992174	3.35892080762166	0.000782474873690604	0.00976687249973814
"ENSG00000177479.20"	35.3475070488167	-0.312157468640791	0.118759459032795	-2.62848510074966	0.00857661124622368	0.0463828097871704
"ENSG00000178035.13"	17.2045466908567	-0.615008047451814	0.173680172147353	-3.54103775835753	0.000398556537670821	0.00623967582107488
"ENSG00000259956.2"	24.0135756665667	-0.444337366233838	0.136794167979599	-3.24821863970184	0.00116129997835062	0.0127184213110157
"ENSG00000145041.16"	12.0353834474492	-0.422409914827629	0.160650304259427	-2.62937513112641	0.0085541940655654	0.0463573560385454
"ENSG00000164086.10"	8.81862099327061	-0.570915758679208	0.190368519038181	-2.99900299463222	0.00270864644432485	0.0217147995957743
"ENSG00000163938.17"	26.7092876898491	-0.473262469785094	0.137696823621826	-3.43698901206954	0.000588219465716139	0.00809284862818394
"ENSG00000114902.14"	23.5743872878257	-0.312981484765932	0.116960371608962	-2.67596178483713	0.00745151410777306	0.0424931114969411
"ENSG00000163932.15"	51.4095155232136	0.413061384467532	0.134151160383605	3.07907425687847	0.00207644918804632	0.0184194806042269
"ENSG00000163946.14"	124.899292775854	-0.370745288562247	0.0738519074292509	-5.02011798297039	5.16397522034477e-07	8.72045492854996e-05
"ENSG00000163635.20"	111.266967492169	0.419399809370351	0.0859383156796205	4.88024236981652	1.05955544761752e-06	0.000140424627045006
"ENSG00000144741.18"	12.2746831615818	-0.654981149537218	0.247941347444047	-2.64167778504562	0.00824964976181635	0.0452219020974959
"ENSG00000144749.14"	6.61036704598401	-0.780668274287459	0.19586861862741	-3.98567304838394	6.72891152749463e-05	0.00188373539285745
"ENSG00000163376.11"	13.2156921689291	-0.448290440181238	0.162741842253723	-2.75461082394736	0.00587619854054558	0.0364909838194023
"ENSG00000114541.15"	33.990679911059	0.485929300687134	0.176203189581021	2.75777811878767	0.00581956844527036	0.0362683819178456
"ENSG00000163412.13"	181.408454578405	0.525862730035702	0.145994448720867	3.60193647527736	0.000315855557242812	0.00532073223887289
"ENSG00000170837.3"	18.3650805374713	0.611949916204947	0.225660475605323	2.71181700988363	0.00669155220056089	0.0397160994195635
"ENSG00000241163.8"	16.443903581626	0.497340436016458	0.148332486139037	3.35287602171167	0.000799765223521171	0.00987445977625786
"ENSG00000255423.1"	5.2923189398569	0.529200563507668	0.187530652615773	2.82194167260717	0.00477338579970955	0.0314125388579252
"ENSG00000178694.10"	129.128826950958	-0.869073051021522	0.275126880050625	-3.15880822281563	0.00158415696998971	0.0154398149363113
"ENSG00000080822.17"	43.7883879556509	-0.512909252571817	0.0971879160907158	-5.27750026138089	1.30958017834256e-07	3.31839206302757e-05
"ENSG00000154165.5"	10.7192972157438	-0.984459662816128	0.32592402976189	-3.02051881088775	0.00252342033008672	0.0207225239849535
"ENSG00000114021.12"	10.3693396051624	-0.578148081122154	0.190983729391067	-3.02721118163062	0.00246821455612849	0.020509687621163
"ENSG00000154174.8"	22.9194663639283	-0.30968646058771	0.109589179199018	-2.82588539170741	0.00471501306907055	0.0312049221448601
"ENSG00000138468.16"	81.3425640403229	-0.25993708846171	0.0973037281641914	-2.67139906523508	0.00755357857057268	0.0428650231078027
"ENSG00000144802.11"	118.924350376511	0.426544475410807	0.123028736812446	3.46703125190225	0.000526240702289524	0.00748142128888569
"ENSG00000114423.23"	58.1499852424648	-0.612873260192786	0.150289838930698	-4.07794209211573	4.54360789144518e-05	0.00147280416790808
"ENSG00000196776.17"	208.068075967347	-0.227097261995947	0.0753505133286467	-3.01387810067658	0.00257931418659072	0.021032258203742
"ENSG00000198919.13"	20.9997879319632	-0.580979626637833	0.172044000744715	-3.37692464789813	0.000733011278782231	0.00940518148143377
"ENSG00000163519.14"	31.9401222829386	-0.765213219809485	0.176416136356144	-4.33754664179184	1.44081965291792e-05	0.000725308013433676
"ENSG00000153283.13"	60.4556290936252	-0.735191910750233	0.173632450187367	-4.23418496920874	2.29382090197239e-05	0.000949261061013872
"ENSG00000244720.1"	9.33361881464792	-0.86302056652029	0.211006777767107	-4.09001348512522	4.31348109265342e-05	0.00141574128652293
"ENSG00000144824.21"	5.80567069038275	-0.662397958641583	0.247381149384482	-2.67764120382543	0.00741425935886576	0.0424192871515434
"ENSG00000174500.13"	10.6904221977076	-0.79381875559802	0.192531846815386	-4.12305168588131	3.73885761826574e-05	0.00128489022481772
"ENSG00000144848.11"	111.982422229839	0.544281401270142	0.114633049074886	4.74803213961952	2.05405401148635e-06	0.00022402026562773
"ENSG00000163606.11"	11.7392689376912	-0.677929101200584	0.222432825114951	-3.04779252275484	0.00230529032453587	0.0195753363324336
"ENSG00000121579.13"	66.9397513421978	-0.240410240577018	0.0925112340519768	-2.59871401609393	0.00935736946612764	0.0491825593927492
"ENSG00000178075.20"	6.5774214978251	-0.916705150889304	0.248851035882408	-3.68375059255322	0.000229827123499026	0.00419683193292984
"ENSG00000181847.12"	13.4097614352219	-0.672004223722844	0.246966231482445	-2.72103687896542	0.00650775009127774	0.0390170275516188
"ENSG00000181722.17"	55.6068359838615	-0.295967237549967	0.111262255543829	-2.66008662239798	0.00781205571817817	0.0437654838268599
"ENSG00000176142.13"	17.2045196231832	-0.343949049572568	0.12390125980302	-2.77599315874095	0.0055033366452894	0.0346481868167048
"ENSG00000114023.15"	6.21535235288902	-0.698231792364639	0.189963389935398	-3.67561240406423	0.000237279538773504	0.00428237765412509
"ENSG00000138496.17"	195.093649594978	0.834851078412801	0.183130214005151	4.55878393933029	5.14506690517145e-06	0.000384777503551036
"ENSG00000163840.10"	121.65776378084	0.402977164345948	0.154458227762522	2.60897182483228	0.00908147193475917	0.0482341025765252
"ENSG00000173200.13"	25.2912655831382	-0.50360847876011	0.172952441566443	-2.91183214413679	0.00359315667643513	0.0261980156004706
"ENSG00000173193.15"	568.801434746657	0.696237106899566	0.19339160488937	3.60014131584383	0.000318044281424213	0.00534498174399921
"ENSG00000121542.12"	8.80328877434185	-0.539010800675017	0.172068985847069	-3.13252732920782	0.00173308292162404	0.016420884023928
"ENSG00000175455.16"	38.6676074552114	-0.465816449835969	0.114580129641426	-4.06542086567474	4.79458611181277e-05	0.00152119141183878
"ENSG00000144909.8"	64.839731185231	0.235694682798374	0.082314262150307	2.86335170408249	0.00419184984675302	0.0287983385141103
"ENSG00000163902.12"	94.35788224003	-0.224439552900339	0.085381652350246	-2.62866256065952	0.00857213737899294	0.046382572794861
"ENSG00000075785.14"	118.314830121874	0.304571145496071	0.0994286876728782	3.06321196250838	0.0021897489641789	0.0190047864562203
"ENSG00000183624.14"	9.90022281254125	-0.528363064086032	0.194918766040536	-2.71068340323964	0.00671447036253301	0.039717799263119
"ENSG00000184897.6"	13.2502568864138	-0.659970564071465	0.229199447533303	-2.87945966351236	0.00398357252402941	0.0278545931714473
"ENSG00000034533.12"	16.9512824786423	-0.790150398028783	0.148892605092462	-5.30684782859499	1.11537215777881e-07	2.99434525434465e-05
"ENSG00000081307.15"	15.625828586667	-0.576346563823477	0.164981671057867	-3.4933975400293	0.000476915957985524	0.00701649644661932
"ENSG00000144867.13"	16.6780013305159	-0.490811522069861	0.170680596697228	-2.87561405084912	0.00403242436972401	0.0281088436424836
"ENSG00000163785.13"	25.8851227793691	-0.366628044841358	0.111510987994244	-3.28781989502489	0.00100966409024295	0.0114801143827383
"ENSG00000154928.19"	7.85282841793056	0.637679665416312	0.214795434813956	2.96877662213182	0.00298987856454902	0.0230916881954136
"ENSG00000114120.14"	41.020853706102	-0.416716543838986	0.1321805936959	-3.15263029304968	0.00161806593321974	0.0156572553796771
"ENSG00000177311.12"	63.4187404437426	-0.454378220412268	0.119366120065128	-3.80659286038914	0.000140894405286255	0.00303531774351253
"ENSG00000114127.11"	360.761755898596	0.531853450680096	0.128722437450152	4.13178511233564	3.59956853108833e-05	0.00125624941734983
"ENSG00000175054.16"	76.9686227842883	-0.403114696553759	0.102320171829984	-3.9397382680668	8.15705525333805e-05	0.0021244867786679
"ENSG00000163714.18"	101.404473287713	-0.221259889037595	0.0821603195745743	-2.69302614915908	0.00708067153902291	0.0410718177360498
"ENSG00000181744.9"	45.7981077676916	-0.352802445628944	0.102241679682608	-3.45067145536107	0.000559193848390794	0.00780634612353549
"ENSG00000152952.12"	7.04733657410423	0.988054560465013	0.307261965802961	3.21567480011056	0.00130138212058695	0.0137770180005515
"ENSG00000279320.1"	8.95250890157775	0.786043162137436	0.299447441981201	2.62497871725611	0.00866543835215087	0.0467184034742634
"ENSG00000188313.13"	131.809373584025	0.660650587620582	0.215989156387967	3.05872108891383	0.00222283992542778	0.019202255791443
"ENSG00000071794.16"	18.6865732940697	-0.377680922384796	0.132104139856615	-2.85896356310051	0.0042502760141155	0.0290502641149507
"ENSG00000082996.20"	167.502994778835	0.406623439397633	0.0856199473030379	4.74916712992658	2.04256093019881e-06	0.00022402026562773
"ENSG00000144893.12"	13.0981831877964	0.806399201956751	0.185183932094485	4.35458515669334	1.33319147980705e-05	0.000684240921253912
"ENSG00000174946.7"	16.7831816326742	-0.668636817567557	0.205133619686147	-3.25951844749079	0.00111601522522091	0.0123516695645485
"ENSG00000174944.9"	74.8780413108958	2.10501317757728	0.308986083997247	6.81264719221475	9.58189335128125e-12	2.50806058469787e-08
"ENSG00000198829.6"	8.27010937420319	0.758748368925949	0.292902883743977	2.59044349180653	0.00958523568796883	0.0499206436170069
"ENSG00000174953.14"	57.3400227853303	-0.285291195647133	0.103309456536366	-2.76152063143133	0.00575328814875871	0.0359623444283604
"ENSG00000196549.13"	357.522131728681	0.857563225781931	0.192445189782001	4.45614269056745	8.34475006087714e-06	0.000532630321263219
"ENSG00000114850.7"	49.2803509911567	-0.315544714131691	0.112681599951845	-2.80032156329463	0.00510517231462384	0.0330353239395004
"ENSG00000168827.15"	27.1772632214544	-0.454057008430862	0.125677036815835	-3.61288760409134	0.000302805980720106	0.00517190639174471
"ENSG00000173890.17"	27.81978864484	0.553441029922051	0.19731193481879	2.80490397314448	0.0050331572169288	0.0327657591483667
"ENSG00000163577.8"	5.97710439826763	-0.61805698441015	0.236733798552883	-2.61076782524606	0.00903392027681172	0.0481741594270023
"ENSG00000075420.13"	179.267173761301	0.592446667721349	0.130523405548022	4.53900712469056	5.65197265815805e-06	0.000416271422537648
"ENSG00000121858.11"	294.931191149602	0.663449712597887	0.185474909692101	3.57703213711898	0.00034751746285052	0.00569406547111886
"ENSG00000172667.11"	32.4984431118153	-0.333822735877518	0.114711117426392	-2.91011667715403	0.00361293851296586	0.0262690737713559
"ENSG00000114450.11"	69.2788040403439	0.321404082261557	0.122170459625999	2.63078393292022	0.00851881767038935	0.0462614216851538
"ENSG00000136518.17"	13.0224923110292	-0.449740321834465	0.16039517840129	-2.80395162945153	0.00504804777390534	0.0327669313036509
"ENSG00000163728.11"	117.759198781242	-0.333741884260881	0.0842910401856323	-3.95939928521333	7.51385228928147e-05	0.00201718034535326
"ENSG00000145191.15"	15.2035870642135	-0.38627011880883	0.135068368370775	-2.8598118380203	0.00423892434680705	0.0290075411183463
"ENSG00000136527.18"	109.121238363225	-0.314721473220915	0.073140469313911	-4.30297311697802	1.68521304636245e-05	0.000798379212462212
"ENSG00000113838.13"	5.34599328237621	-0.630511729879049	0.206247673096858	-3.05706105873471	0.00223518740251642	0.0192612445303266
"ENSG00000156976.17"	264.328695854008	-0.403221610579056	0.0889501363855792	-4.53311964392252	5.81188729569195e-06	0.000422572638790936
"ENSG00000073849.16"	53.6215083586434	-0.431470198473964	0.129209427369776	-3.33930895954805	0.000839870968946595	0.010206372055265
"ENSG00000113916.18"	110.329478026587	0.822022606944015	0.225693727848319	3.64220403810455	0.000270313678803336	0.00471378823905066
"ENSG00000152492.15"	29.6458148361663	-0.513470184004806	0.131664197050723	-3.89984669717762	9.62536151356201e-05	0.00231746045000686
"ENSG00000198836.11"	190.639439832923	-0.693531389825826	0.183970741218054	-3.76979178990103	0.00016338379231631	0.00334760920851617
"ENSG00000184203.8"	51.3240780829484	-0.311270364805132	0.108698820705873	-2.86360388073938	0.00418851446882748	0.0287943181146577
"ENSG00000163961.4"	24.1438471611006	-0.355452320807102	0.119434787726002	-2.97612050538033	0.00291920129202981	0.0227841207592217
"ENSG00000075711.21"	53.2741169916701	-0.260853657080429	0.0933503315533077	-2.79435169366773	0.00520038879537783	0.0335108132039416
"ENSG00000114473.14"	6.36561777994423	-0.597582288100879	0.197520738772029	-3.02541541620389	0.00248291841964631	0.0205340883520512
"ENSG00000236438.7"	24.4286298749516	0.905999731414335	0.223130822827414	4.06039703494977	4.89893381118081e-05	0.00154029540549739
"ENSG00000131127.14"	37.9096341929736	-0.46774854450783	0.153156341028395	-3.05405927934196	0.00225767464902481	0.0193594214375838
"ENSG00000169026.13"	4.32790425009801	0.756465076495496	0.287587673481433	2.63038073690017	0.00852892893209369	0.0462923203312706
"ENSG00000249592.6"	10.6707350627936	-0.603058874935243	0.188423385306845	-3.20055217112871	0.00137164535130307	0.014148893426742
"ENSG00000196810.5"	7.19903798858278	-0.688675754683819	0.195777534602075	-3.51764443292014	0.00043539533590865	0.00658755659965834
"ENSG00000214367.9"	17.8772585253303	-0.384747514295498	0.124667819912697	-3.08618145857473	0.00202745051778421	0.0181496028654613
"ENSG00000087266.17"	52.8413541039933	0.418641684025521	0.149854201770557	2.79365996468025	0.00521152463541081	0.0335480009950798
"ENSG00000170846.17"	8.45789648604215	-0.757540869682468	0.248293287581389	-3.05099214345112	0.00228086542863118	0.0194258638470249
"ENSG00000178988.11"	47.4418508448561	-0.488079211315244	0.144781860115007	-3.37113510578977	0.000748591353391259	0.00950484951464525
"ENSG00000132405.19"	75.3676873461599	0.340555781632651	0.126689626570072	2.68811102260445	0.00718575007696186	0.0414974094350749
"ENSG00000125089.18"	10.5303261416339	-0.678488138892689	0.257281131739989	-2.63714689959611	0.00836066169007912	0.0456630818440941
"ENSG00000178163.8"	42.6409063413795	-0.411304857282661	0.104127493644559	-3.95001207545297	7.81472504994323e-05	0.00207139674108622
"ENSG00000038219.13"	298.956313943859	0.235552718099893	0.0712726066728246	3.30495444317327	0.000949918390625854	0.0110018202985096
"ENSG00000118564.15"	531.607333915099	0.497263569706932	0.152423253524041	3.26238653361707	0.00110478390181002	0.0123054121829265
"ENSG00000169762.17"	21.9503108784264	-0.338157086417423	0.127823473692125	-2.64550067878695	0.0081570123366751	0.044925785988947
"ENSG00000002549.13"	107.240054902198	0.911652234978018	0.26892075956994	3.39004038377676	0.000698823283568666	0.0090890432036819
"ENSG00000163257.11"	14.766062596258	-0.573194446402341	0.165791926471497	-3.45731217799008	0.000545592416650335	0.00765730911840349
"ENSG00000109606.13"	89.4955394646959	-0.26261224082541	0.0693623351710882	-3.78609284387059	0.000153034516306438	0.00319814647849981
"ENSG00000109618.13"	21.7256771607173	-0.45734203502431	0.147588769066808	-3.09875905813191	0.00194332990460474	0.017582668882194
"ENSG00000091490.11"	37.7662156193826	-0.507718988768579	0.149233177620743	-3.40218573954702	0.000668491881168643	0.00884843235883147
"ENSG00000197057.10"	20.6915743878135	-0.686429637850495	0.247928981427488	-2.76865428921732	0.00562883270101741	0.0353160403029201
"ENSG00000065882.16"	88.2647866974849	0.22883161492862	0.0834832831928893	2.74104714353293	0.00612437195156955	0.0375642497556726
"ENSG00000174125.8"	328.946863399504	0.44484229495095	0.159963147093278	2.78090487111729	0.00542076190297724	0.0342932792291068
"ENSG00000121895.8"	7.70536910428211	-0.700168640370207	0.232500973413346	-3.01146541492293	0.0025999001791703	0.0211342817359573
"ENSG00000035928.16"	39.3135317012338	-0.35847863095877	0.104835183895484	-3.41944963168239	0.000627479479835607	0.008509987245957
"ENSG00000078177.14"	33.5110121751495	-0.503376368060294	0.142737059669667	-3.52659897314156	0.000420933805095041	0.0064432411393934
"ENSG00000163694.15"	123.586715744168	0.572686145229713	0.148974157389709	3.84419791502224	0.000120947368421576	0.00272913566244374
"ENSG00000109133.13"	103.950201859066	0.304364065696735	0.101804366338244	2.98969559601685	0.00279255591288238	0.0222173711306067
"ENSG00000124406.16"	105.75493131625	-0.35651167768576	0.102074393886069	-3.49266514463641	0.00047822578547458	0.00702247401671649
"ENSG00000151806.14"	17.6907380069899	-0.496702213306311	0.105567858004751	-4.70505154404058	2.53801822683926e-06	0.000259208260819138
"ENSG00000163281.12"	7.39091783271533	-0.782949143652161	0.182565823436229	-4.2885855025634	1.79814578794644e-05	0.000828003405132869
